region,type,sqfeet,beds,baths,comes_furnished,laundry_options,parking_options,cats_allowed,dogs_allowed,price
boston,duplex,1100,4,2.0,0,w/d hookups,off-street parking,0,0,2500
boston,apartment,1220,2,2.0,0,w/d in unit,attached garage,1,1,2600
boston,apartment,1250,2,1.0,0,laundry in bldg,detached garage,0,0,2300
boston,apartment,1299,3,1.0,0,w/d in unit,off-street parking,0,0,2000
boston,apartment,1100,3,1.0,0,laundry in bldg,street parking,1,0,3100
boston,house,2000,5,3.0,0,w/d in unit,off-street parking,0,0,4300
boston,apartment,1700,3,1.0,0,laundry in bldg,street parking,0,0,2600
boston,apartment,1227,2,2.0,0,w/d in unit,attached garage,1,1,2700
worcester / central MA,apartment,677,1,1.0,0,w/d hookups,off-street parking,1,1,900
boston,apartment,2817,3,3.5,0,laundry in bldg,off-street parking,0,0,3800
boston,apartment,1300,3,1.0,0,w/d in unit,off-street parking,0,0,2100
boston,condo,1200,2,2.0,0,w/d in unit,off-street parking,0,0,3000
boston,apartment,600,1,1.0,0,w/d in unit,detached garage,1,1,3180
boston,apartment,1034,2,2.0,0,w/d in unit,off-street parking,1,1,2300
boston,apartment,970,2,2.0,0,laundry in bldg,off-street parking,1,0,1550
boston,apartment,840,1,1.0,0,laundry in bldg,off-street parking,1,0,1425
boston,apartment,1200,3,2.0,0,w/d in unit,off-street parking,1,1,2899
boston,apartment,1000,2,2.0,0,w/d in unit,attached garage,1,1,2485
boston,condo,1250,2,1.0,0,laundry in bldg,off-street parking,1,0,2250
boston,condo,878,2,2.0,0,w/d in unit,no parking,1,1,3800
boston,condo,882,2,1.0,0,w/d in unit,attached garage,1,1,3499
boston,apartment,856,2,1.0,0,w/d in unit,off-street parking,0,0,4500
boston,apartment,900,1,1.0,0,w/d in unit,street parking,0,0,2000
boston,apartment,775,1,1.0,0,w/d in unit,attached garage,1,1,2795
boston,apartment,740,1,1.0,0,w/d in unit,attached garage,1,1,3395
boston,apartment,600,1,1.0,0,w/d in unit,attached garage,1,1,2920
boston,apartment,345,1,1.0,0,laundry on site,no parking,0,0,1450
boston,apartment,900,2,1.0,0,laundry in bldg,off-street parking,0,0,1850
boston,apartment,700,1,1.0,0,laundry in bldg,off-street parking,0,0,1950
boston,apartment,815,1,1.0,1,laundry in bldg,attached garage,1,1,3375
boston,apartment,1438,4,1.0,0,w/d in unit,street parking,0,0,3920
boston,apartment,1200,4,2.0,0,laundry in bldg,off-street parking,1,0,5100
boston,condo,970,2,1.0,0,laundry in bldg,off-street parking,1,0,1550
boston,apartment,500,1,1.0,0,laundry in bldg,street parking,0,0,1700
boston,apartment,1905,2,2.0,0,laundry in bldg,off-street parking,1,1,2400
boston,condo,1440,3,2.0,0,w/d in unit,off-street parking,0,0,2300
boston,house,1604,3,2.0,0,w/d in unit,off-street parking,1,1,2800
boston,apartment,882,2,1.0,0,w/d in unit,street parking,1,1,2300
boston,apartment,1047,3,1.0,0,w/d hookups,off-street parking,1,0,1750
boston,apartment,1000,2,1.0,0,w/d in unit,off-street parking,1,1,2400
boston,apartment,1000,2,2.0,0,w/d in unit,off-street parking,1,1,2200
boston,condo,1500,3,1.5,1,w/d in unit,off-street parking,1,1,2600
boston,apartment,1200,2,1.0,0,laundry on site,detached garage,1,1,2200
boston,apartment,1000,2,1.0,0,w/d hookups,off-street parking,1,1,1900
boston,condo,900,2,1.0,0,laundry in bldg,off-street parking,0,0,1575
boston,apartment,810,2,1.0,0,laundry in bldg,off-street parking,1,0,3225
boston,apartment,800,2,1.0,0,laundry in bldg,off-street parking,1,0,1950
boston,apartment,625,1,1.0,0,laundry in bldg,off-street parking,1,0,2570
boston,apartment,910,1,1.0,0,w/d in unit,attached garage,1,1,2720
boston,apartment,840,1,1.0,0,w/d in unit,off-street parking,1,1,2750
boston,apartment,818,2,2.0,0,laundry in bldg,attached garage,1,1,3150
boston,apartment,1200,2,2.0,0,w/d in unit,attached garage,1,1,3420
boston,apartment,589,1,1.0,0,laundry in bldg,attached garage,1,1,2275
boston,apartment,1040,2,2.0,0,laundry in bldg,attached garage,1,1,3200
boston,apartment,1062,2,2.0,0,w/d in unit,off-street parking,1,1,3015
boston,apartment,600,1,1.0,0,laundry in bldg,off-street parking,0,0,1400
boston,apartment,650,1,1.0,0,laundry in bldg,attached garage,1,1,2600
boston,house,1800,5,2.0,0,laundry in bldg,off-street parking,1,0,4500
boston,apartment,1175,3,1.5,0,w/d in unit,street parking,0,0,4000
boston,house,1124,2,2.0,0,w/d in unit,off-street parking,0,0,2450
boston,apartment,500,1,1.0,0,laundry in bldg,street parking,1,0,1825
boston,apartment,940,2,1.0,0,laundry in bldg,attached garage,1,1,4350
boston,apartment,1200,3,1.0,0,laundry in bldg,off-street parking,0,0,2750
boston,apartment,800,1,2.0,0,w/d in unit,off-street parking,0,0,2550
boston,house,1200,2,1.0,0,w/d hookups,attached garage,0,0,2400
boston,apartment,940,2,2.0,0,w/d in unit,attached garage,1,1,3650
boston,apartment,831,1,2.0,0,laundry in bldg,attached garage,1,1,2545
boston,apartment,640,1,1.0,0,w/d in unit,attached garage,1,1,3055
boston,apartment,800,2,1.0,0,laundry in bldg,street parking,0,0,3095
saginaw-midland-baycity,duplex,816,2,1.0,0,w/d hookups,attached garage,1,1,750
boston,apartment,770,2,1.0,1,laundry on site,attached garage,1,1,3200
boston,apartment,650,2,1.0,0,laundry in bldg,off-street parking,1,0,1800
boston,apartment,600,1,1.0,0,laundry on site,off-street parking,1,0,1550
boston,apartment,1100,2,1.5,0,w/d in unit,off-street parking,0,0,1950
cape cod / islands,apartment,400,1,1.0,0,no laundry on site,off-street parking,0,0,1150
boston,apartment,1525,2,2.5,0,w/d in unit,off-street parking,0,0,2500
boston,apartment,850,2,1.0,0,laundry in bldg,off-street parking,0,0,1950
boston,condo,800,1,1.0,0,laundry in bldg,off-street parking,0,0,1700
boston,apartment,1200,3,1.0,0,w/d in unit,off-street parking,1,0,1750
boston,apartment,1040,2,1.0,0,laundry in bldg,off-street parking,1,1,1600
boston,apartment,909,1,1.0,0,w/d in unit,off-street parking,0,0,2000
boston,apartment,1400,4,2.0,0,w/d in unit,street parking,0,0,4500
boston,apartment,985,2,1.0,0,no laundry on site,street parking,1,0,1800
boston,apartment,560,1,1.0,0,laundry in bldg,no parking,1,1,2525
boston,apartment,850,2,1.0,1,laundry in bldg,detached garage,1,1,3100
boston,condo,935,2,2.0,1,w/d in unit,attached garage,1,1,4000
boston,townhouse,1200,2,1.5,0,w/d in unit,off-street parking,0,0,1750
boston,duplex,900,1,1.0,0,laundry in bldg,off-street parking,0,0,1800
boston,apartment,1315,1,2.0,0,w/d in unit,attached garage,1,0,2000
boston,apartment,925,2,1.0,0,laundry in bldg,street parking,1,0,2275
boston,apartment,1206,2,2.0,0,w/d in unit,attached garage,0,0,2500
boston,apartment,650,1,1.0,0,w/d in unit,no parking,1,0,2850
boston,apartment,720,1,1.0,0,no laundry on site,street parking,0,0,1550
boston,apartment,750,1,1.0,0,laundry in bldg,no parking,0,0,3200
boston,apartment,852,1,1.0,0,laundry in bldg,off-street parking,0,0,1600
boston,apartment,1100,2,2.0,0,w/d in unit,attached garage,0,0,3300
boston,apartment,1500,2,2.0,0,w/d in unit,off-street parking,1,1,3500
boston,apartment,1080,2,2.0,0,w/d in unit,off-street parking,1,1,2120
boston,apartment,1100,3,1.0,0,laundry in bldg,street parking,0,0,3000
boston,apartment,900,3,1.0,0,no laundry on site,off-street parking,0,0,1700
boston,apartment,800,2,1.0,0,laundry in bldg,street parking,1,0,2350
boston,apartment,1150,2,1.5,0,w/d in unit,off-street parking,0,0,2300
boston,apartment,600,1,1.0,0,laundry in bldg,street parking,1,0,1850
boston,apartment,970,1,1.0,0,w/d hookups,off-street parking,1,1,1900
boston,house,625,1,1.0,0,laundry in bldg,off-street parking,1,0,1750
boston,house,1000,3,1.0,0,laundry in bldg,off-street parking,1,0,3000
boston,apartment,1050,2,1.0,0,w/d in unit,off-street parking,1,1,2400
boston,apartment,709,1,1.0,0,laundry in bldg,attached garage,1,0,2200
boston,apartment,1216,2,1.5,0,no laundry on site,off-street parking,0,0,1800
boston,apartment,990,3,1.5,0,laundry on site,off-street parking,0,0,3365
boston,apartment,956,2,2.0,0,laundry on site,detached garage,0,1,2284
boston,apartment,700,1,1.5,0,w/d in unit,attached garage,0,0,1850
boston,apartment,1200,2,1.0,0,w/d in unit,off-street parking,0,0,2300
boston,apartment,1287,4,2.0,0,w/d in unit,off-street parking,1,0,2500
boston,apartment,1400,3,1.0,0,laundry in bldg,street parking,1,0,2299
boston,condo,835,2,1.0,0,no laundry on site,no parking,1,0,2300
boston,apartment,700,1,1.0,1,no laundry on site,street parking,0,0,1200
boston,apartment,1174,2,2.0,0,w/d in unit,off-street parking,0,0,2300
boston,apartment,1550,2,2.0,0,w/d hookups,attached garage,0,0,1850
boston,apartment,3000,6,3.0,1,w/d in unit,off-street parking,1,1,6000
boston,apartment,1100,3,1.0,0,no laundry on site,street parking,0,0,2150
boston,apartment,2000,5,2.0,1,w/d in unit,off-street parking,1,1,4000
boston,apartment,1500,4,1.0,1,w/d in unit,off-street parking,1,1,3000
boston,house,750,2,1.0,0,w/d in unit,off-street parking,0,0,2200
boston,apartment,925,2,2.0,0,w/d in unit,attached garage,1,1,3500
boston,apartment,750,2,1.0,1,laundry in bldg,off-street parking,0,0,2100
boston,apartment,500,1,1.0,1,w/d in unit,no parking,0,0,1799
boston,apartment,1050,1,2.0,0,w/d in unit,off-street parking,0,0,1950
boston,apartment,532,1,1.0,0,w/d in unit,street parking,0,0,3050
boston,apartment,850,2,1.0,0,laundry in bldg,street parking,1,1,2800
boston,apartment,1270,2,2.0,0,w/d in unit,off-street parking,0,0,4000
boston,apartment,700,1,1.0,0,laundry on site,off-street parking,0,0,1750
boston,apartment,1000,3,1.0,1,laundry in bldg,street parking,0,0,3750
boston,house,900,1,1.0,0,laundry on site,off-street parking,1,0,1650
boston,apartment,900,1,1.0,0,w/d in unit,carport,0,1,1400
boston,apartment,882,1,1.0,0,w/d in unit,off-street parking,0,0,1372
boston,apartment,848,1,1.0,0,w/d in unit,off-street parking,0,0,1850
boston,apartment,1098,2,2.0,0,w/d in unit,off-street parking,1,1,2000
boston,condo,1275,2,2.0,0,w/d in unit,attached garage,1,0,2900
boston,apartment,1153,2,2.0,0,w/d in unit,off-street parking,0,0,3800
boston,apartment,1150,3,1.0,0,w/d in unit,attached garage,0,0,2400
boston,house,2679,3,3.0,0,laundry in bldg,off-street parking,0,0,4200
boston,condo,1400,2,2.0,0,laundry in bldg,off-street parking,0,0,3300
boston,apartment,800,2,1.0,0,w/d hookups,off-street parking,0,0,1000
boston,apartment,1000,2,1.0,0,laundry in bldg,street parking,0,0,1900
boston,condo,1174,2,2.0,0,w/d in unit,off-street parking,0,0,2300
boston,condo,1350,2,2.0,0,w/d in unit,attached garage,0,0,2250
boston,apartment,1200,2,1.0,0,w/d in unit,street parking,0,0,2000
boston,apartment,541,2,1.0,0,w/d in unit,off-street parking,1,1,2650
boston,apartment,1600,4,1.0,0,w/d in unit,off-street parking,1,1,3200
boston,apartment,1293,5,1.5,0,w/d in unit,street parking,1,1,3595
boston,apartment,1250,2,2.0,0,w/d in unit,attached garage,1,1,2625
boston,apartment,850,1,1.0,0,w/d in unit,attached garage,1,1,1925
boston,townhouse,500,1,1.0,1,laundry in bldg,street parking,1,0,1280
boston,house,600,2,1.0,0,laundry in bldg,off-street parking,0,0,1800
boston,apartment,1000,2,1.0,0,laundry in bldg,detached garage,1,1,1950
boston,apartment,1100,2,2.0,0,laundry in bldg,attached garage,0,0,3150
boston,apartment,600,1,1.0,0,laundry in bldg,off-street parking,0,0,1625
boston,apartment,600,1,1.0,0,w/d in unit,attached garage,1,1,2850
boston,apartment,720,1,1.0,0,w/d in unit,attached garage,1,1,2950
boston,apartment,950,2,1.0,0,laundry in bldg,off-street parking,0,0,1700
boston,condo,605,1,1.0,0,laundry in bldg,off-street parking,0,0,1700
boston,apartment,1200,3,2.0,0,w/d in unit,attached garage,1,1,3000
boston,apartment,1000,2,2.0,0,w/d in unit,attached garage,1,1,2500
boston,apartment,600,1,1.0,0,w/d in unit,attached garage,1,1,2000
boston,duplex,1237,2,1.0,0,w/d in unit,street parking,0,0,2100
boston,apartment,1500,4,1.0,1,w/d in unit,off-street parking,1,1,3500
boston,apartment,1500,4,2.0,1,w/d in unit,attached garage,1,1,5000
boston,apartment,1370,3,2.0,1,w/d in unit,attached garage,1,1,7000
boston,apartment,820,2,1.0,1,w/d in unit,attached garage,1,1,4200
boston,apartment,800,2,1.0,0,laundry on site,off-street parking,0,0,1495
boston,apartment,1000,2,2.0,0,w/d in unit,attached garage,1,1,3300
boston,apartment,400,1,1.0,0,laundry in bldg,street parking,1,0,2245
boston,apartment,1600,2,1.5,0,w/d in unit,off-street parking,1,0,3100
boston,apartment,1000,2,1.0,0,laundry in bldg,street parking,1,0,2050
boston,condo,1200,2,2.0,0,w/d in unit,off-street parking,0,0,2600
boston,apartment,3300,3,2.5,1,w/d in unit,off-street parking,0,1,3200
boston,apartment,613,1,1.0,0,laundry in bldg,off-street parking,0,0,1750
boston,apartment,1900,2,1.0,0,w/d in unit,street parking,0,0,2000
boston,apartment,800,2,2.0,0,w/d in unit,attached garage,1,1,3500
boston,condo,785,1,1.0,1,w/d in unit,attached garage,0,0,4200
boston,apartment,800,1,1.0,0,no laundry on site,off-street parking,0,0,1100
boston,apartment,1350,3,1.5,0,laundry in bldg,street parking,0,0,1950
boston,apartment,1200,1,1.0,0,laundry in bldg,off-street parking,0,0,1325
boston,apartment,850,2,1.0,0,laundry in bldg,street parking,0,0,1800
boston,condo,985,2,1.5,0,w/d in unit,detached garage,0,0,2000
boston,apartment,741,1,1.0,0,w/d in unit,attached garage,1,1,2800
boston,apartment,1300,2,1.0,0,laundry in bldg,off-street parking,1,0,3570
boston,apartment,750,1,1.0,0,laundry in bldg,off-street parking,0,0,2550
boston,apartment,756,2,1.0,0,laundry in bldg,street parking,0,0,2100
boston,apartment,1397,3,1.5,0,w/d hookups,off-street parking,0,0,3200
boston,apartment,700,2,1.0,1,w/d in unit,attached garage,1,1,2500
boston,apartment,1500,2,1.0,0,laundry in bldg,off-street parking,0,0,2100
boston,apartment,830,3,1.0,1,w/d in unit,street parking,1,1,3400
boston,apartment,1170,2,1.5,1,w/d in unit,off-street parking,0,0,1799
boston,apartment,1100,2,1.0,0,w/d in unit,attached garage,0,0,2300
boston,house,2100,3,1.5,1,w/d in unit,attached garage,0,0,3900
boston,apartment,1400,3,1.0,0,laundry on site,off-street parking,0,0,2750
boston,apartment,1000,1,2.0,0,w/d hookups,street parking,1,1,3200
boston,apartment,450,1,1.0,0,w/d in unit,street parking,0,0,1400
boston,apartment,1400,3,1.0,0,w/d in unit,street parking,0,1,2800
boston,apartment,900,2,1.0,0,laundry in bldg,off-street parking,0,0,1599
boston,apartment,1200,3,1.0,0,laundry in bldg,street parking,0,0,2150
boston,apartment,600,1,1.0,0,laundry in bldg,off-street parking,0,1,1400
boston,flat,1400,2,2.0,0,w/d hookups,off-street parking,1,1,2995
cape cod / islands,apartment,900,2,2.0,0,laundry in bldg,off-street parking,0,0,1895
south coast,condo,1200,2,1.0,0,w/d hookups,off-street parking,0,0,1500
cape cod / islands,apartment,1400,2,2.0,0,w/d in unit,off-street parking,0,0,1750
cape cod / islands,apartment,600,1,1.0,0,w/d hookups,off-street parking,0,0,1350
cape cod / islands,apartment,1200,1,1.5,0,w/d hookups,off-street parking,0,0,1750
cape cod / islands,house,1100,3,1.5,0,w/d in unit,off-street parking,0,0,2200
cape cod / islands,apartment,400,1,1.0,0,no laundry on site,off-street parking,1,1,1500
cape cod / islands,apartment,1200,2,1.0,0,laundry in bldg,off-street parking,1,1,2050
cape cod / islands,apartment,1180,2,2.0,0,w/d in unit,attached garage,1,1,2650
cape cod / islands,house,2200,3,3.0,0,w/d hookups,off-street parking,0,0,2400
cape cod / islands,apartment,1900,2,2.5,0,w/d in unit,off-street parking,0,0,2000
cape cod / islands,apartment,1200,2,1.0,0,w/d in unit,off-street parking,0,0,1750
cape cod / islands,apartment,200,1,1.0,1,no laundry on site,street parking,1,0,800
cape cod / islands,duplex,1050,2,1.5,0,w/d hookups,off-street parking,0,0,1450
cape cod / islands,house,1200,3,1.5,0,laundry on site,off-street parking,0,1,1950
cape cod / islands,apartment,555,1,1.0,0,laundry in bldg,off-street parking,1,1,1495
cape cod / islands,townhouse,1200,2,1.5,0,w/d hookups,off-street parking,1,0,1800
cape cod / islands,apartment,750,1,1.0,0,no laundry on site,off-street parking,0,0,1450
cape cod / islands,apartment,642,1,1.0,1,w/d in unit,attached garage,1,1,1500
cape cod / islands,apartment,800,1,1.0,0,no laundry on site,off-street parking,0,0,1100
cape cod / islands,house,1022,3,1.0,0,laundry on site,off-street parking,0,0,1700
cape cod / islands,duplex,1200,2,1.0,0,no laundry on site,off-street parking,0,0,1495
cape cod / islands,condo,1400,2,2.0,0,w/d in unit,detached garage,0,0,2750
cape cod / islands,apartment,635,1,1.0,0,laundry on site,street parking,1,1,1650
cape cod / islands,house,1676,3,2.0,0,laundry on site,off-street parking,0,0,2000
cape cod / islands,apartment,165,1,1.0,0,no laundry on site,off-street parking,0,0,1295
cape cod / islands,apartment,400,1,1.0,0,no laundry on site,off-street parking,0,0,1450
cape cod / islands,house,1300,3,1.5,0,w/d in unit,off-street parking,0,0,2000
cape cod / islands,apartment,650,1,1.0,0,laundry in bldg,off-street parking,0,0,965
cape cod / islands,house,1400,3,2.0,1,w/d in unit,off-street parking,0,0,1600
cape cod / islands,house,2116,3,3.0,1,w/d in unit,attached garage,1,1,2000
cape cod / islands,house,1568,3,2.5,1,w/d in unit,off-street parking,0,1,2500
cape cod / islands,apartment,302,1,1.0,1,w/d in unit,attached garage,1,1,1200
cape cod / islands,apartment,1000,4,2.0,1,w/d in unit,off-street parking,1,1,3000
cape cod / islands,house,1850,3,1.0,0,laundry in bldg,off-street parking,0,0,2450
cape cod / islands,apartment,720,1,1.0,0,no laundry on site,off-street parking,0,0,1750
cape cod / islands,house,1100,3,1.0,0,w/d hookups,off-street parking,0,0,2000
cape cod / islands,apartment,600,2,1.0,1,laundry in bldg,street parking,0,0,1500
cape cod / islands,house,2379,4,2.5,0,w/d in unit,attached garage,0,0,2800
cape cod / islands,apartment,912,1,1.0,0,w/d hookups,off-street parking,0,0,1300
cape cod / islands,apartment,1044,2,1.0,0,w/d hookups,off-street parking,0,0,1600
cape cod / islands,house,950,3,2.0,0,w/d in unit,off-street parking,1,1,1600
cape cod / islands,cottage/cabin,800,2,1.0,0,w/d in unit,attached garage,0,0,1500
cape cod / islands,apartment,550,1,1.0,1,no laundry on site,street parking,0,0,1550
cape cod / islands,apartment,900,3,2.0,1,laundry in bldg,off-street parking,0,0,2200
detroit metro,apartment,905,2,1.0,0,laundry in bldg,off-street parking,1,1,740
cape cod / islands,cottage/cabin,839,1,1.0,0,w/d in unit,off-street parking,0,0,1575
cape cod / islands,townhouse,2300,1,2.0,0,w/d in unit,attached garage,1,0,2250
cape cod / islands,apartment,1400,3,1.5,0,laundry on site,street parking,0,0,2800
